"model_id","target_end_date","wis","ae_median","interval_coverage_50","interval_coverage_95","n"
"CPHMR-XGB",2026-06-06,7.03639235819565,11.32029165,0,1,1
"CPHMR-XGB",2026-06-13,5.49046017965652,6.986187252,1,1,1
"CPHMR-XGB",2026-06-20,3.66091881651304,5.542087152,1,1,1
"CPHMR-XGB",2026-06-27,13.098421400913,0.884205419000001,1,1,1
